Date,Hour,Song Name
2024-01-05,17,Angel - The 1975
2024-01-05,17,Peaches - Justin Bieber
2024-01-05,18,Motion Sickness - Phoebe Bridgers
2024-01-05,18,The Less I Know the Better - Tame Impala
2024-01-05,18,Kyoto - Phoebe Bridgers
2024-01-05,18,The Less I Know the Better - Tame Impala
2024-01-05,18,Blinding Lights - The Weeknd
2024-01-05,18,Sinking Feeling - Weyes Blood
2024-01-05,18,Roslyn - Bon Iver & St. Vincent
2024-01-05,19,Kyoto - Phoebe Bridgers
2024-01-05,19,Peaches - Justin Bieber
2024-01-05,19,Retrograde - James Blake
2024-01-05,19,Rolling in the Deep - Adele
2024-01-05,19,Angel - The 1975
2024-01-05,19,The Less I Know the Better - Tame Impala
2024-01-05,19,Angel - The 1975
2024-01-05,19,Kyoto - Phoebe Bridgers
2024-01-05,19,First Love / Late Spring - Mitski
2024-01-05,20,Bad Guy - Billie Eilish
2024-01-05,20,Bad Guy - Billie Eilish
2024-01-05,21,Bad Guy - Billie Eilish
2024-01-05,21,Peaches - Justin Bieber
2024-01-05,21,Somebody That I Used to Know - Gotye
2024-01-05,21,Peaches - Justin Bieber
2024-01-05,21,Somebody That I Used to Know - Gotye
2024-01-05,21,Rolling in the Deep - Adele
2024-01-05,21,The Less I Know the Better - Tame Impala
2024-01-05,21,Rolling in the Deep - Adele
2024-01-05,21,Roslyn - Bon Iver & St. Vincent
2024-01-05,21,Angel - The 1975
2024-01-05,22,Mr. Brightside - The Killers
2024-01-05,22,Seventeen Going Under - Sam Fender
2024-01-05,22,Blinding Lights - The Weeknd
2024-01-05,22,Motion Sickness - Phoebe Bridgers
2024-01-05,22,Sinking Feeling - Weyes Blood
2024-01-05,22,Roslyn - Bon Iver & St. Vincent
2024-01-05,22,Motion Sickness - Phoebe Bridgers
2024-01-05,23,Peaches - Justin Bieber
2024-01-05,23,Sinking Feeling - Weyes Blood
2024-01-05,23,Blinding Lights - The Weeknd
2024-01-05,23,Peaches - Justin Bieber
2024-01-05,23,Happier Than Ever - Billie Eilish
2024-01-05,23,Roslyn - Bon Iver & St. Vincent
2024-01-05,23,Roslyn - Bon Iver & St. Vincent
2024-01-05,23,Drivers License - Olivia Rodrigo
2024-01-06,0,First Love / Late Spring - Mitski
2024-01-06,0,Angel - The 1975
2024-01-06,0,Angel - The 1975
2024-01-06,1,Bad Guy - Billie Eilish
2024-01-06,1,First Love / Late Spring - Mitski
2024-01-06,1,Sinking Feeling - Weyes Blood
2024-01-06,1,Shape of You - Ed Sheeran
2024-01-06,2,Drivers License - Olivia Rodrigo
2024-01-06,2,Rolling in the Deep - Adele
2024-01-06,2,Happier Than Ever - Billie Eilish
2024-01-06,2,Somebody That I Used to Know - Gotye
2024-01-06,3,Shape of You - Ed Sheeran
2024-01-06,4,Roslyn - Bon Iver & St. Vincent
2024-01-06,4,Motion Sickness - Phoebe Bridgers
2024-01-06,4,Happier Than Ever - Billie Eilish
2024-01-06,4,First Love / Late Spring - Mitski
2024-01-06,4,Rolling in the Deep - Adele
2024-01-06,4,Retrograde - James Blake
2024-01-06,5,Sinking Feeling - Weyes Blood
2024-01-06,5,Retrograde - James Blake
2024-01-06,5,Roslyn - Bon Iver & St. Vincent
2024-01-06,5,Bad Guy - Billie Eilish
2024-01-06,5,Bohemian Rhapsody - Queen
2024-01-06,5,Shape of You - Ed Sheeran
2024-01-06,5,Angel - The 1975
2024-01-06,6,Retrograde - James Blake
2024-01-06,6,Mr. Brightside - The Killers
2024-01-06,6,Motion Sickness - Phoebe Bridgers
2024-01-06,7,Levitating - Dua Lipa
2024-01-06,7,Seventeen Going Under - Sam Fender
2024-01-06,7,Drivers License - Olivia Rodrigo
2024-01-06,7,Motion Sickness - Phoebe Bridgers
2024-01-06,8,Peaches - Justin Bieber
2024-01-06,8,Levitating - Dua Lipa
2024-01-06,8,Mr. Brightside - The Killers
2024-01-06,8,Kyoto - Phoebe Bridgers
2024-01-06,8,Somebody That I Used to Know - Gotye
2024-01-06,8,Mr. Brightside - The Killers
2024-01-06,9,Angel - The 1975
2024-01-06,9,Mr. Brightside - The Killers
2024-01-06,11,Levitating - Dua Lipa
2024-01-06,11,Happier Than Ever - Billie Eilish
2024-01-06,12,Drivers License - Olivia Rodrigo
2024-01-06,12,Rolling in the Deep - Adele
2024-01-06,12,First Love / Late Spring - Mitski
2024-01-06,12,Bohemian Rhapsody - Queen
2024-01-06,12,Roslyn - Bon Iver & St. Vincent
2024-01-06,12,Happier Than Ever - Billie Eilish
2024-01-06,12,Roslyn - Bon Iver & St. Vincent
2024-01-06,13,Rolling in the Deep - Adele
2024-01-06,13,Blinding Lights - The Weeknd
2024-01-06,13,Retrograde - James Blake
2024-01-06,14,Levitating - Dua Lipa
2024-01-06,14,Angel - The 1975
2024-01-06,14,Sinking Feeling - Weyes Blood
2024-01-06,15,Motion Sickness - Phoebe Bridgers
2024-01-06,15,Blinding Lights - The Weeknd
2024-01-06,15,Bohemian Rhapsody - Queen
2024-01-06,15,Levitating - Dua Lipa
2024-01-06,15,Levitating - Dua Lipa
2024-01-06,15,Roslyn - Bon Iver & St. Vincent
2024-01-06,15,Happier Than Ever - Billie Eilish
2024-01-06,15,Bohemian Rhapsody - Queen
2024-01-06,15,Drivers License - Olivia Rodrigo
2024-01-06,15,Blinding Lights - The Weeknd
2024-01-06,16,The Less I Know the Better - Tame Impala
2024-01-06,16,Motion Sickness - Phoebe Bridgers
2024-01-06,16,The Less I Know the Better - Tame Impala
2024-01-06,17,Motion Sickness - Phoebe Bridgers
2024-01-06,17,Drivers License - Olivia Rodrigo
2024-01-06,17,Drivers License - Olivia Rodrigo
2024-01-06,17,Shape of You - Ed Sheeran
2024-01-06,18,Blinding Lights - The Weeknd
2024-01-06,18,Bohemian Rhapsody - Queen
2024-01-06,18,Motion Sickness - Phoebe Bridgers
2024-01-06,18,Kyoto - Phoebe Bridgers
2024-01-06,18,Levitating - Dua Lipa
2024-01-06,19,Blinding Lights - The Weeknd
2024-01-06,19,First Love / Late Spring - Mitski
2024-01-06,20,Sinking Feeling - Weyes Blood
2024-01-06,20,Bad Guy - Billie Eilish
2024-01-06,20,Angel - The 1975
2024-01-06,20,Happier Than Ever - Billie Eilish
2024-01-06,20,Retrograde - James Blake
2024-01-06,20,Shape of You - Ed Sheeran
2024-01-06,20,Angel - The 1975
2024-01-06,21,Rolling in the Deep - Adele
2024-01-06,21,Sinking Feeling - Weyes Blood
2024-01-06,21,Roslyn - Bon Iver & St. Vincent
2024-01-06,21,Kyoto - Phoebe Bridgers
2024-01-06,21,Happier Than Ever - Billie Eilish
2024-01-06,21,First Love / Late Spring - Mitski
2024-01-06,21,Happier Than Ever - Billie Eilish
2024-01-06,22,Levitating - Dua Lipa
2024-01-06,22,The Less I Know the Better - Tame Impala
2024-01-06,22,Happier Than Ever - Billie Eilish
2024-01-06,22,Somebody That I Used to Know - Gotye
2024-01-06,22,Bad Guy - Billie Eilish
2024-01-06,23,Shape of You - Ed Sheeran
2024-01-06,23,The Less I Know the Better - Tame Impala
2024-01-07,0,Levitating - Dua Lipa
2024-01-07,0,Angel - The 1975
2024-01-07,0,Blinding Lights - The Weeknd
2024-01-07,1,Roslyn - Bon Iver & St. Vincent
2024-01-07,1,Bohemian Rhapsody - Queen
2024-01-07,1,Rolling in the Deep - Adele
2024-01-07,1,Blinding Lights - The Weeknd
2024-01-07,1,Roslyn - Bon Iver & St. Vincent
2024-01-07,2,Levitating - Dua Lipa
2024-01-07,2,Sinking Feeling - Weyes Blood
2024-01-07,2,Roslyn - Bon Iver & St. Vincent
2024-01-07,2,Rolling in the Deep - Adele
2024-01-07,2,Happier Than Ever - Billie Eilish
2024-01-07,2,Levitating - Dua Lipa
2024-01-07,2,Kyoto - Phoebe Bridgers
2024-01-07,2,Peaches - Justin Bieber
2024-01-07,2,Retrograde - James Blake
2024-01-07,3,Roslyn - Bon Iver & St. Vincent
2024-01-07,3,Shape of You - Ed Sheeran
2024-01-07,4,Seventeen Going Under - Sam Fender
2024-01-07,4,Kyoto - Phoebe Bridgers
2024-01-07,4,Drivers License - Olivia Rodrigo
2024-01-07,4,Bad Guy - Billie Eilish
2024-01-07,4,The Less I Know the Better - Tame Impala
2024-01-07,4,Bohemian Rhapsody - Queen
2024-01-07,4,Levitating - Dua Lipa
2024-01-07,5,Happier Than Ever - Billie Eilish
2024-01-07,5,Bad Guy - Billie Eilish
2024-01-07,5,Sinking Feeling - Weyes Blood
2024-01-07,6,Motion Sickness - Phoebe Bridgers
2024-01-07,6,Motion Sickness - Phoebe Bridgers
2024-01-07,6,Blinding Lights - The Weeknd
2024-01-07,6,Shape of You - Ed Sheeran
2024-01-07,6,Roslyn - Bon Iver & St. Vincent
2024-01-07,7,Motion Sickness - Phoebe Bridgers
2024-01-07,7,Somebody That I Used to Know - Gotye
2024-01-07,7,Shape of You - Ed Sheeran
2024-01-07,7,Angel - The 1975
2024-01-07,7,Angel - The 1975
2024-01-07,7,Levitating - Dua Lipa
2024-01-07,7,Sinking Feeling - Weyes Blood
2024-01-07,8,Drivers License - Olivia Rodrigo
2024-01-07,8,Bad Guy - Billie Eilish
2024-01-07,8,Sinking Feeling - Weyes Blood
2024-01-07,8,Mr. Brightside - The Killers
2024-01-07,9,Roslyn - Bon Iver & St. Vincent
2024-01-07,9,Drivers License - Olivia Rodrigo
2024-01-07,9,Mr. Brightside - The Killers
2024-01-07,10,Angel - The 1975
2024-01-07,10,Bohemian Rhapsody - Queen
2024-01-07,11,Mr. Brightside - The Killers
2024-01-07,11,Happier Than Ever - Billie Eilish
2024-01-07,11,Shape of You - Ed Sheeran
2024-01-07,11,The Less I Know the Better - Tame Impala
2024-01-07,12,First Love / Late Spring - Mitski
2024-01-07,12,Bad Guy - Billie Eilish
2024-01-07,12,Happier Than Ever - Billie Eilish
2024-01-07,13,Seventeen Going Under - Sam Fender
2024-01-07,13,Roslyn - Bon Iver & St. Vincent
2024-01-07,13,Retrograde - James Blake
2024-01-07,14,Happier Than Ever - Billie Eilish
2024-01-07,14,Mr. Brightside - The Killers
2024-01-07,14,Angel - The 1975
2024-01-07,14,Bad Guy - Billie Eilish
2024-01-07,14,Levitating - Dua Lipa
2024-01-07,15,Sinking Feeling - Weyes Blood
2024-01-07,15,Peaches - Justin Bieber
2024-01-07,15,The Less I Know the Better - Tame Impala
2024-01-07,15,Bad Guy - Billie Eilish
2024-01-07,15,Levitating - Dua Lipa
2024-01-07,15,Somebody That I Used to Know - Gotye
2024-01-07,15,Happier Than Ever - Billie Eilish
2024-01-07,15,Sinking Feeling - Weyes Blood
2024-01-07,15,Mr. Brightside - The Killers
2024-01-07,16,First Love / Late Spring - Mitski
2024-01-07,16,Peaches - Justin Bieber
2024-01-07,17,Sinking Feeling - Weyes Blood
2024-01-07,17,Levitating - Dua Lipa
2024-01-07,18,Motion Sickness - Phoebe Bridgers
2024-01-07,18,Drivers License - Olivia Rodrigo
2024-01-07,18,Sinking Feeling - Weyes Blood
2024-01-07,18,The Less I Know the Better - Tame Impala
2024-01-07,18,Mr. Brightside - The Killers
2024-01-07,18,Shape of You - Ed Sheeran
2024-01-07,19,Levitating - Dua Lipa
2024-01-07,19,Seventeen Going Under - Sam Fender
2024-01-07,19,Peaches - Justin Bieber
2024-01-07,19,Peaches - Justin Bieber
2024-01-07,19,Retrograde - James Blake
2024-01-07,20,The Less I Know the Better - Tame Impala
2024-01-07,20,Motion Sickness - Phoebe Bridgers
2024-01-07,20,Bohemian Rhapsody - Queen
2024-01-07,21,Sinking Feeling - Weyes Blood
2024-01-07,21,Motion Sickness - Phoebe Bridgers
2024-01-07,21,Levitating - Dua Lipa
2024-01-07,21,The Less I Know the Better - Tame Impala
2024-01-07,21,Happier Than Ever - Billie Eilish
2024-01-07,21,Seventeen Going Under - Sam Fender
2024-01-07,22,Peaches - Justin Bieber
2024-01-07,22,The Less I Know the Better - Tame Impala
2024-01-07,22,Somebody That I Used to Know - Gotye
2024-01-07,22,Motion Sickness - Phoebe Bridgers
2024-01-07,22,Happier Than Ever - Billie Eilish
2024-01-07,22,Angel - The 1975
2024-01-07,23,Motion Sickness - Phoebe Bridgers
2024-01-07,23,Roslyn - Bon Iver & St. Vincent
2024-01-07,23,First Love / Late Spring - Mitski
2024-01-07,23,Motion Sickness - Phoebe Bridgers
2024-01-07,23,Motion Sickness - Phoebe Bridgers
2024-01-08,0,Shape of You - Ed Sheeran
2024-01-08,0,Sinking Feeling - Weyes Blood
2024-01-08,0,Blinding Lights - The Weeknd
2024-01-08,0,Drivers License - Olivia Rodrigo
2024-01-08,0,The Less I Know the Better - Tame Impala
2024-01-08,1,Kyoto - Phoebe Bridgers
2024-01-08,1,Roslyn - Bon Iver & St. Vincent
2024-01-08,1,Levitating - Dua Lipa
2024-01-08,1,Sinking Feeling - Weyes Blood
2024-01-08,1,Happier Than Ever - Billie Eilish
2024-01-08,1,First Love / Late Spring - Mitski
2024-01-08,1,Rolling in the Deep - Adele
2024-01-08,2,Shape of You - Ed Sheeran
2024-01-08,2,Retrograde - James Blake
2024-01-08,2,Happier Than Ever - Billie Eilish
2024-01-08,3,Shape of You - Ed Sheeran
2024-01-08,3,Rolling in the Deep - Adele
2024-01-08,3,Angel - The 1975
2024-01-08,4,Bad Guy - Billie Eilish
2024-01-08,4,Bad Guy - Billie Eilish
2024-01-08,4,Rolling in the Deep - Adele
2024-01-08,4,The Less I Know the Better - Tame Impala
2024-01-08,4,The Less I Know the Better - Tame Impala
2024-01-08,4,The Less I Know the Better - Tame Impala
2024-01-08,4,Kyoto - Phoebe Bridgers
2024-01-08,4,Happier Than Ever - Billie Eilish
2024-01-08,5,The Less I Know the Better - Tame Impala
2024-01-08,5,The Less I Know the Better - Tame Impala
2024-01-08,5,Bohemian Rhapsody - Queen
2024-01-08,5,Bohemian Rhapsody - Queen
2024-01-08,6,Happier Than Ever - Billie Eilish
2024-01-08,6,Motion Sickness - Phoebe Bridgers
2024-01-08,6,Kyoto - Phoebe Bridgers
2024-01-08,6,Angel - The 1975
2024-01-08,6,Shape of You - Ed Sheeran
2024-01-08,6,First Love / Late Spring - Mitski
2024-01-08,6,The Less I Know the Better - Tame Impala
2024-01-08,7,Retrograde - James Blake
2024-01-08,7,Blinding Lights - The Weeknd
2024-01-08,7,The Less I Know the Better - Tame Impala
2024-01-08,7,Angel - The 1975
2024-01-08,7,Blinding Lights - The Weeknd
2024-01-08,7,Shape of You - Ed Sheeran
2024-01-08,7,Seventeen Going Under - Sam Fender
2024-01-08,8,Bad Guy - Billie Eilish
2024-01-08,8,Angel - The 1975
2024-01-08,8,Roslyn - Bon Iver & St. Vincent
2024-01-08,8,Peaches - Justin Bieber
2024-01-08,9,Somebody That I Used to Know - Gotye
2024-01-08,9,Rolling in the Deep - Adele
2024-01-08,9,Motion Sickness - Phoebe Bridgers
2024-01-08,9,The Less I Know the Better - Tame Impala
2024-01-08,9,Retrograde - James Blake
2024-01-08,10,Seventeen Going Under - Sam Fender
2024-01-08,10,Motion Sickness - Phoebe Bridgers
2024-01-08,10,Roslyn - Bon Iver & St. Vincent
2024-01-08,10,Bohemian Rhapsody - Queen
2024-01-08,10,Shape of You - Ed Sheeran
2024-01-08,10,First Love / Late Spring - Mitski
2024-01-08,10,Peaches - Justin Bieber
2024-01-08,10,Blinding Lights - The Weeknd
2024-01-08,10,Shape of You - Ed Sheeran
2024-01-08,11,Levitating - Dua Lipa
2024-01-08,11,Seventeen Going Under - Sam Fender
2024-01-08,11,Drivers License - Olivia Rodrigo
2024-01-08,11,Shape of You - Ed Sheeran
2024-01-08,11,The Less I Know the Better - Tame Impala
2024-01-08,11,Somebody That I Used to Know - Gotye
2024-01-08,11,Mr. Brightside - The Killers
2024-01-08,12,Shape of You - Ed Sheeran
2024-01-08,12,First Love / Late Spring - Mitski
2024-01-08,12,Retrograde - James Blake
2024-01-08,13,The Less I Know the Better - Tame Impala
2024-01-08,13,Happier Than Ever - Billie Eilish
2024-01-08,13,Peaches - Justin Bieber
2024-01-08,13,Blinding Lights - The Weeknd
2024-01-08,13,Roslyn - Bon Iver & St. Vincent
2024-01-08,13,Somebody That I Used to Know - Gotye
2024-01-08,14,The Less I Know the Better - Tame Impala
2024-01-08,14,Kyoto - Phoebe Bridgers
2024-01-08,14,The Less I Know the Better - Tame Impala
2024-01-08,14,Angel - The 1975
2024-01-08,14,Retrograde - James Blake
2024-01-08,14,Shape of You - Ed Sheeran
2024-01-08,15,Mr. Brightside - The Killers
2024-01-08,15,Somebody That I Used to Know - Gotye
2024-01-08,15,Angel - The 1975
2024-01-08,15,Blinding Lights - The Weeknd
2024-01-08,15,Bohemian Rhapsody - Queen
2024-01-08,15,Roslyn - Bon Iver & St. Vincent
2024-01-08,16,Kyoto - Phoebe Bridgers
2024-01-08,16,Bad Guy - Billie Eilish
2024-01-08,16,Peaches - Justin Bieber
2024-01-08,16,Retrograde - James Blake
2024-01-08,16,Drivers License - Olivia Rodrigo
2024-01-08,16,Happier Than Ever - Billie Eilish
2024-01-08,16,Angel - The 1975
2024-01-08,17,Roslyn - Bon Iver & St. Vincent
2024-01-08,17,The Less I Know the Better - Tame Impala
2024-01-08,18,Happier Than Ever - Billie Eilish
2024-01-08,18,Levitating - Dua Lipa
2024-01-08,18,Sinking Feeling - Weyes Blood
2024-01-08,18,Happier Than Ever - Billie Eilish
2024-01-08,18,Kyoto - Phoebe Bridgers
2024-01-08,18,Blinding Lights - The Weeknd
2024-01-08,18,Somebody That I Used to Know - Gotye
2024-01-08,19,Sinking Feeling - Weyes Blood
2024-01-08,19,Bohemian Rhapsody - Queen
2024-01-08,19,Roslyn - Bon Iver & St. Vincent
2024-01-08,19,Seventeen Going Under - Sam Fender
2024-01-08,20,The Less I Know the Better - Tame Impala
2024-01-08,20,Mr. Brightside - The Killers
2024-01-08,20,Blinding Lights - The Weeknd
2024-01-08,20,Blinding Lights - The Weeknd
2024-01-08,20,The Less I Know the Better - Tame Impala
2024-01-08,21,Motion Sickness - Phoebe Bridgers
2024-01-08,21,Angel - The 1975
2024-01-08,21,First Love / Late Spring - Mitski
2024-01-08,21,Shape of You - Ed Sheeran
2024-01-08,21,Retrograde - James Blake
2024-01-08,21,Sinking Feeling - Weyes Blood
2024-01-08,22,Rolling in the Deep - Adele
2024-01-08,22,Somebody That I Used to Know - Gotye
2024-01-08,22,Motion Sickness - Phoebe Bridgers
2024-01-08,22,Happier Than Ever - Billie Eilish
2024-01-08,22,Sinking Feeling - Weyes Blood
2024-01-08,22,Motion Sickness - Phoebe Bridgers
2024-01-08,22,Motion Sickness - Phoebe Bridgers
2024-01-08,22,Happier Than Ever - Billie Eilish
2024-01-08,23,Sinking Feeling - Weyes Blood
2024-01-08,23,Happier Than Ever - Billie Eilish
2024-01-08,23,The Less I Know the Better - Tame Impala
2024-01-09,0,First Love / Late Spring - Mitski
2024-01-09,0,The Less I Know the Better - Tame Impala
2024-01-09,0,Bohemian Rhapsody - Queen
2024-01-09,0,Roslyn - Bon Iver & St. Vincent
2024-01-09,0,Drivers License - Olivia Rodrigo
2024-01-09,0,Angel - The 1975
2024-01-09,1,Rolling in the Deep - Adele
2024-01-09,1,Angel - The 1975
2024-01-09,1,Mr. Brightside - The Killers
2024-01-09,1,Sinking Feeling - Weyes Blood
2024-01-09,1,Roslyn - Bon Iver & St. Vincent
2024-01-09,1,Retrograde - James Blake
2024-01-09,2,Happier Than Ever - Billie Eilish
2024-01-09,2,Motion Sickness - Phoebe Bridgers
2024-01-09,2,Rolling in the Deep - Adele
2024-01-09,2,The Less I Know the Better - Tame Impala
2024-01-09,3,Angel - The 1975
2024-01-09,3,Angel - The 1975
2024-01-09,3,Angel - The 1975
2024-01-09,3,Retrograde - James Blake
2024-01-09,3,Retrograde - James Blake
2024-01-09,3,Rolling in the Deep - Adele
2024-01-09,3,Drivers License - Olivia Rodrigo
2024-01-09,3,Levitating - Dua Lipa
2024-01-09,4,First Love / Late Spring - Mitski
2024-01-09,4,Bohemian Rhapsody - Queen
2024-01-09,4,Somebody That I Used to Know - Gotye
2024-01-09,4,Levitating - Dua Lipa
2024-01-09,4,Happier Than Ever - Billie Eilish
2024-01-09,4,Roslyn - Bon Iver & St. Vincent
2024-01-09,5,Roslyn - Bon Iver & St. Vincent
2024-01-09,6,Kyoto - Phoebe Bridgers
2024-01-09,6,Rolling in the Deep - Adele
2024-01-09,6,Shape of You - Ed Sheeran
2024-01-09,6,Mr. Brightside - The Killers
2024-01-09,6,First Love / Late Spring - Mitski
2024-01-09,6,Motion Sickness - Phoebe Bridgers
2024-01-09,6,Peaches - Justin Bieber
2024-01-09,7,Drivers License - Olivia Rodrigo
2024-01-09,7,Mr. Brightside - The Killers
2024-01-09,7,Mr. Brightside - The Killers
2024-01-09,7,Motion Sickness - Phoebe Bridgers
2024-01-09,8,Roslyn - Bon Iver & St. Vincent
2024-01-09,8,Peaches - Justin Bieber
2024-01-09,8,Mr. Brightside - The Killers
2024-01-09,8,Blinding Lights - The Weeknd
2024-01-09,8,Seventeen Going Under - Sam Fender
2024-01-09,9,Drivers License - Olivia Rodrigo
2024-01-09,9,Angel - The 1975
2024-01-09,9,Angel - The 1975
2024-01-09,9,The Less I Know the Better - Tame Impala
2024-01-09,9,Somebody That I Used to Know - Gotye
2024-01-09,9,Levitating - Dua Lipa
2024-01-09,9,Roslyn - Bon Iver & St. Vincent
2024-01-09,9,Peaches - Justin Bieber
2024-01-09,9,Roslyn - Bon Iver & St. Vincent
2024-01-09,9,Bad Guy - Billie Eilish
2024-01-09,9,Shape of You - Ed Sheeran
2024-01-09,9,Kyoto - Phoebe Bridgers
2024-01-09,10,Retrograde - James Blake
2024-01-09,11,Blinding Lights - The Weeknd
2024-01-09,11,Sinking Feeling - Weyes Blood
2024-01-09,11,Shape of You - Ed Sheeran
2024-01-09,11,Mr. Brightside - The Killers
2024-01-09,11,Roslyn - Bon Iver & St. Vincent
2024-01-09,12,Rolling in the Deep - Adele
2024-01-09,12,Rolling in the Deep - Adele
2024-01-09,12,First Love / Late Spring - Mitski
2024-01-09,12,Bohemian Rhapsody - Queen
2024-01-09,13,First Love / Late Spring - Mitski
2024-01-09,13,Levitating - Dua Lipa
2024-01-09,13,Peaches - Justin Bieber
2024-01-09,13,Somebody That I Used to Know - Gotye
2024-01-09,13,Drivers License - Olivia Rodrigo
2024-01-09,13,Somebody That I Used to Know - Gotye
2024-01-09,13,Peaches - Justin Bieber
2024-01-09,13,Retrograde - James Blake
2024-01-09,14,Drivers License - Olivia Rodrigo
2024-01-09,14,Angel - The 1975
2024-01-09,14,Blinding Lights - The Weeknd
2024-01-09,15,Peaches - Justin Bieber
2024-01-09,16,Sinking Feeling - Weyes Blood
2024-01-09,16,The Less I Know the Better - Tame Impala
2024-01-09,16,Blinding Lights - The Weeknd
2024-01-09,17,Peaches - Justin Bieber
2024-01-09,17,Rolling in the Deep - Adele
2024-01-09,17,Seventeen Going Under - Sam Fender
2024-01-09,18,Sinking Feeling - Weyes Blood
2024-01-09,18,Retrograde - James Blake
2024-01-09,18,Kyoto - Phoebe Bridgers
2024-01-09,18,Sinking Feeling - Weyes Blood
2024-01-09,18,Levitating - Dua Lipa
2024-01-09,19,Angel - The 1975
